transaction_id,customer_id,customer_name,customer_email,transaction_type,transaction_amount,currency,payment_method,card_brand,transaction_status,transaction_timestamp
f5fb9d10-e208-42ed-ac16-fe804d1425d8,7fe7263c-8e00-4659-a296-4d76822f9138,Alexander Vincent,lopeztaylor@example.com,ride_payment,107.22,USD,Wallet,,SUCCESS,2026-07-23T10:50:06.348022+00:00
5909c857-39bb-45fd-b7a3-db41a39e9b1e,e9b3a34f-16f6-45f0-9b11-2a1ecca409c1,Mark Herring,nicholas89@example.org,refund,-100.61,USD,Wallet,,SUCCESS,2026-07-23T12:30:20.482835+00:00
e192a288-d4fd-433b-98f0-37fbc71ca84c,7d80e31e-61ed-4703-8cec-14f69075bb30,Anthony Bennett,nicholsgregory@example.com,refund,-111.0,USD,Card,Visa,SUCCESS,2026-07-23T13:08:14.415059+00:00
5909e712-cad5-4da7-be65-8bfc56e153bb,5fec49d7-c8b2-4392-be9b-9e46dbce0c31,Chad Cisneros,uwashington@example.org,cancellation_fee,-159.24,USD,Wallet,,SUCCESS,2026-07-23T13:21:37.836829+00:00
cdc57e96-b425-40c9-a45c-9a6781804811,fd1043c7-7e08-4ed9-abc5-3e90fc89f692,Deborah Estes,proctorjames@example.com,cancellation_fee,-37.06,USD,Cash,,SUCCESS,2026-07-23T13:36:10.527456+00:00
0b15bed2-c5d6-4dbf-a398-9c466062230c,04ace698-f9ef-45e2-93ad-b1f15b9892fd,Douglas Cummings,uhenson@example.net,ride_payment,13.56,USD,Cash,,SUCCESS,2026-07-23T14:44:55.474344+00:00
25bc78ca-d6ec-4b2f-a4fd-f46a5f18d16c,686125ee-49ae-4cc0-9ef5-b76149ca9f5b,Dylan Benson,fwood@example.com,ride_payment,75.72,USD,Card,Mastercard,SUCCESS,2026-07-23T15:52:41.847212+00:00
3cfe770e-4e6d-4a5e-867e-4c902e4bed75,da2e9c15-a402-44df-9404-f39cf5a6486d,Tina Huffman,zimmermanomar@example.net,cancellation_fee,-32.94,USD,Card,Discover,SUCCESS,2026-07-23T16:35:43.924684+00:00
e8e14e40-0e12-4299-bbc7-61a2bb1039b5,5cc1906e-3cdd-4fba-a8a1-acdfb96c8533,Kathy Hale,lgonzalez@example.com,ride_payment,21.02,USD,Wallet,,SUCCESS,2026-07-23T17:22:13.167902+00:00
6279cff3-d866-4604-b772-f648b45f5dc7,72d7ebbb-b31a-4dff-9ba5-29e923d2bb9c,Molly Williams,charles81@example.net,ride_payment,86.25,USD,Wallet,,SUCCESS,2026-07-23T17:36:47.021803+00:00
42e8158c-8315-4657-bb8a-c08db0da8676,8326bf6d-dd51-4704-a595-9a4acc2a726f,Daniel Williams,bgalloway@example.com,tip,166.78,USD,Cash,,SUCCESS,2026-07-23T18:08:13.886294+00:00
25669233-f77c-4f00-860c-2ebf56f81cf4,f0166466-df9d-4469-8c84-edbc4868e549,Ms. Kathleen Perez,daviscarla@example.com,refund,-69.27,USD,Wallet,,SUCCESS,2026-07-23T19:58:22.989147+00:00
ff275d7f-0fef-49db-bc53-6488e3cb9598,5ff61373-b276-460f-92f7-055039300ed2,Sean Armstrong,jose25@example.com,cancellation_fee,-147.68,USD,Card,Visa,SUCCESS,2026-07-23T21:00:00.427202+00:00
af7279cc-9b92-48b0-a77d-50ba6d3bf106,4c23703a-aa2c-4921-8a09-74d3b1d06455,Jessica Herman,kevin29@example.org,ride_payment,14.35,USD,Card,Mastercard,SUCCESS,2026-07-23T23:50:03.628959+00:00
ca235991-3784-4406-90a8-56d95a9b650c,82e40159-44b6-4cf4-8619-88684bb862f8,Bethany Bartlett,john83@example.org,ride_payment,45.65,USD,Wallet,,SUCCESS,2026-07-24T00:00:49.402433+00:00
80d5f33c-6f51-42ac-8e94-6f3c1cfe744f,168b6ce5-c3be-4986-b93b-33b87304149c,Patricia Martin,christopher48@example.org,ride_payment,123.7,USD,Cash,,SUCCESS,2026-07-24T05:02:32.542050+00:00
83e22905-20e4-4aa3-81ef-bf8f4dd4385a,cadb6991-4bb7-4f11-901e-71d0753f08a6,Dana Johnson,ybailey@example.com,ride_payment,36.7,USD,Card,Visa,SUCCESS,2026-07-24T05:08:37.509941+00:00
b82f0620-315f-4a15-8043-fb167bd8b7cb,53144057-69fa-4c31-8fd7-57d828a59144,William Nelson,mikesherman@example.org,ride_payment,156.46,USD,Cash,,SUCCESS,2026-07-24T06:35:12.727254+00:00
ac6a4c4c-918f-4389-a121-5a7b3d734a74,dd85f46d-0935-4d79-888a-7ecfc898f34e,Kelly Freeman,dawn36@example.org,ride_payment,158.55,USD,Card,Visa,SUCCESS,2026-07-24T06:49:57.102225+00:00
c1929348-b358-4c9d-8166-2e322e894b49,e3a270ab-ad4a-4752-a098-c5259b467318,Judy Carey,woodssteve@example.com,ride_payment,59.6,USD,Cash,,SUCCESS,2026-07-24T07:27:34.294496+00:00
21707d32-6f67-4ca5-afda-9cc57c19bda7,a502fc4a-7618-41a4-bdf7-0d14f752a594,Joseph Bowman,christine13@example.net,cancellation_fee,-154.02,USD,Cash,,SUCCESS,2026-07-24T07:36:27.149623+00:00
81a0fd51-d7b0-4a7d-b0cc-a31ba2898ba1,57560f39-bab1-4dd9-82c9-fbfa40147edb,Andrea Montgomery,rochakerry@example.net,tip,126.84,USD,Cash,,SUCCESS,2026-07-24T10:07:42.155440+00:00
85e03133-ea1a-47ef-aedb-1191e1693d55,ab38b3bd-48e7-44cd-a102-7e31c8518289,William Ho,matthew80@example.com,cancellation_fee,-58.24,USD,Cash,,SUCCESS,2026-07-24T10:48:33.549541+00:00
f7bab634-0796-4670-8c5b-9ae1a333beb9,b377704a-8771-4978-a698-c451eccf73f7,Christopher Summers,harrisjustin@example.com,ride_payment,63.39,USD,Wallet,,SUCCESS,2026-07-24T12:20:53.092149+00:00
8db42db0-7977-4afa-8234-36d9144a0fcb,f62f471b-0adb-4263-85eb-49fa1819dae5,Christopher Gutierrez,jenniferclarke@example.net,tip,167.1,USD,Cash,,SUCCESS,2026-07-24T12:53:24.263218+00:00
79c65431-6989-48a6-965a-3585ab234320,2a2c333a-54d2-4900-8537-75a2885bc8fb,Janice Chen,cindy75@example.org,refund,-101.42,USD,Card,Amex,SUCCESS,2026-07-24T15:45:08.932396+00:00
a570a94d-8580-4fa3-813d-e7ca75ba41d6,dcbab067-3367-483f-9e8a-28af8aece3eb,Daniel White,icollins@example.net,tip,40.44,USD,Card,Amex,SUCCESS,2026-07-24T15:57:24.136173+00:00
b380a638-cf22-433d-bd81-401a47d7c9c6,c99c699b-2501-4851-909c-3c7ce48663bf,Susan Jones,sherripaul@example.com,cancellation_fee,-17.4,USD,Cash,,SUCCESS,2026-07-24T15:59:16.993145+00:00
1cffdb11-ee48-4bfe-a008-198220bf06ce,32a063da-9464-4e35-a7fd-8c2568bcba7f,Deborah Dennis,jorge13@example.com,ride_payment,100.92,USD,Wallet,,SUCCESS,2026-07-24T17:19:27.433092+00:00
dd58c07a-c841-4982-8858-3b323ed7e2f2,24ac6331-c1ea-4272-a664-58dd51d365c0,Sheila Downs,raymondhunter@example.com,cancellation_fee,-170.82,USD,Wallet,,SUCCESS,2026-07-24T18:17:44.123765+00:00
b004a4a5-d4ee-4f6b-92e0-49df42a03456,a6f8bebb-f779-468f-b951-ac17a2f31443,Shannon Jones,lisa13@example.com,refund,-42.25,USD,Card,Mastercard,REFUNDED,2026-07-24T19:11:46.020011+00:00
640a0cff-2a9f-49e4-a2fb-59f8a67b08fd,ffc1bf6a-9178-4cbb-81ed-782f679dcb65,Gary Griffin,alexandramerritt@example.org,refund,-60.86,USD,Wallet,,SUCCESS,2026-07-24T20:23:54.386109+00:00
5520efe2-b84f-4ca9-a085-db84ca7139ae,bac714d0-9ffc-490e-83c7-b9b8422cc5e5,Alison Johnson,richardsondawn@example.com,tip,60.61,USD,Wallet,,SUCCESS,2026-07-24T20:30:45.173560+00:00
b4a12fda-c611-4b82-aed7-95cd0a459944,c9236b11-4646-457c-b115-020f48628dd7,David Williamson,joel97@example.org,ride_payment,130.54,USD,Cash,,SUCCESS,2026-07-24T22:27:29.878001+00:00
83370200-34aa-4eda-a4f1-4292e737fb45,ed476f5c-d389-4154-817b-6dd3303afcb9,Toni Newman,nicholassanchez@example.org,tip,26.55,USD,Card,Visa,SUCCESS,2026-07-24T22:37:07.059584+00:00
9acfda70-1133-4354-b808-86d0414d2c65,20812def-81de-4e21-86bd-eb9074918a9c,Kathleen Campbell,kandrews@example.org,ride_payment,173.82,USD,Cash,,SUCCESS,2026-07-24T23:31:48.758086+00:00
4552a2c1-78c5-4be8-86f5-6f787588d0a5,4969c645-ef77-4e32-977b-38f972b4bec9,Jason Lopez,jessica82@example.net,cancellation_fee,-24.74,USD,Cash,,SUCCESS,2026-07-24T23:47:10.748357+00:00
d8123cc8-8da6-4d1b-8c45-1cc3bb5d01ac,c76eb879-da7d-442e-8618-8bf937a810d6,Jessica Barnett,nguyenbrenda@example.net,ride_payment,101.66,USD,Wallet,,SUCCESS,2026-07-24T23:52:05.881112+00:00
422d7e22-4823-4cfa-a73f-f7c60c87e251,eb91e170-3903-4bee-b582-7388f6a45542,Stuart Burns,donnaanderson@example.org,ride_payment,178.52,USD,Card,Discover,SUCCESS,2026-07-25T00:19:07.986459+00:00
0ffcf4e8-92f0-4260-9729-9c59a63ae2d9,6abda4e0-a4ec-420a-b05b-6a9a9557330a,Madison Chavez,xponce@example.com,cancellation_fee,-93.47,USD,Wallet,,SUCCESS,2026-07-25T00:28:25.317283+00:00
bd79b83c-f1d8-4c37-b7c1-af0b1b6ad40c,3053669b-d3c1-4d5d-b401-8cd796ff07ad,Lori Henry,james46@example.com,refund,-40.1,USD,Card,Amex,SUCCESS,2026-07-25T00:47:10.178702+00:00
e274237f-b9c4-4cf8-869c-ce79e8abfc6e,a19baf95-d605-4656-8c43-ebff0810e420,Amanda Ross,tlong@example.com,ride_payment,64.22,USD,Wallet,,PENDING,2026-07-25T01:05:02.769752+00:00
741bf240-e625-44e8-8e5c-d864ba7fdb0b,7e408bd8-dbd4-4425-97be-e721a9a07b17,Zachary Williams,tylersalas@example.org,tip,17.81,USD,Card,Mastercard,SUCCESS,2026-07-25T01:12:41.835878+00:00
b5f514fe-294e-474a-8b9b-badebea5f7b9,fe7d7c05-3374-40ad-a994-f9383765a78c,Jessica Wright,david48@example.org,ride_payment,30.2,USD,Card,Mastercard,SUCCESS,2026-07-25T01:17:59.812476+00:00
9b2017cd-c596-4668-ac36-855a91f56ac6,51d7fb49-a548-48ba-9bde-91efb7ec3f1a,Terry Miller,nichole77@example.net,cancellation_fee,-10.38,USD,Card,Mastercard,SUCCESS,2026-07-25T01:40:21.585115+00:00
e04554c0-8945-48e1-a04c-da05de60d48b,1867cba0-fe46-44a7-91d0-903b69faeed5,Kathryn Harris,usingh@example.net,refund,-157.23,USD,Cash,,SUCCESS,2026-07-25T03:34:35.345917+00:00
eb6f7f44-9fea-45cd-88e4-8792083e4ce2,d5848f9e-9d60-4646-8fd9-15a9d13c4f1f,Mark Faulkner,amanda97@example.org,cancellation_fee,-155.54,USD,Wallet,,SUCCESS,2026-07-25T05:00:53.982682+00:00
cff83c74-0a53-48c3-b748-c6092931a23a,6df513f2-0e96-4931-8fc4-d49ad47f7541,Megan Gross,craig78@example.com,tip,19.3,USD,Cash,,SUCCESS,2026-07-25T08:13:26.311645+00:00
812723ee-449e-49bd-b541-7810fa929a8b,89fdbbb8-742c-4623-90ef-1bd159b50169,Erica Rodriguez,marthawallace@example.net,refund,-170.5,USD,Wallet,,SUCCESS,2026-07-25T10:20:25.350341+00:00
7a338789-de4e-4a88-8ef2-fead6e04d3a1,94b46775-7f75-4b5b-ab1c-6cf0ce4903df,Tom Wilkinson,gail94@example.org,tip,163.15,USD,Wallet,,SUCCESS,2026-07-25T10:59:59.669862+00:00
fb9bd915-4c60-41eb-81f4-b7d4c2f0a88f,1e2389cb-c25c-4e1a-aac4-6d903be20a7a,Bethany Haynes,mitchellann@example.net,refund,-67.28,USD,Cash,,SUCCESS,2026-07-25T11:01:16.226967+00:00
fd73923c-3fdf-477b-94d8-ceb2a0d87e6d,96fe29c9-aa5d-41a6-9208-11636fd8f8a9,Joseph Chung,laura10@example.com,ride_payment,110.65,USD,Cash,,SUCCESS,2026-07-25T11:35:44.034186+00:00
771c8ce8-ac9f-41ac-8058-830f4e29778b,c3baf5e6-6493-4301-a99b-974eda07b913,Margaret Hale,kaylahorton@example.org,cancellation_fee,-106.39,USD,Cash,,FAILED,2026-07-25T11:39:33.725456+00:00
fbd303ec-7721-4567-b017-0d6d597b7bfd,5676bf5e-86a4-4941-92f5-942f425a8a3e,Daniel Martinez,xgarcia@example.com,ride_payment,128.88,USD,Card,Visa,SUCCESS,2026-07-25T13:00:45.538790+00:00
e9f56b8a-14ee-4d25-91d9-72d535ad419f,db1f6c97-bb6d-4e68-9d3a-79fdf67196f6,Cynthia Flores,linda40@example.com,cancellation_fee,-112.75,USD,Cash,,SUCCESS,2026-07-25T14:03:11.347057+00:00
3dac3e43-c062-4f36-b6db-22b0b2b04bff,15d8db02-7140-4910-b4e3-d4b2d54706fe,Wesley Chandler,umiller@example.net,cancellation_fee,-131.93,USD,Cash,,SUCCESS,2026-07-25T14:10:26.452422+00:00
c7149fc5-f013-4d2e-a517-6ba88e6d3325,1587424f-f29c-4b61-be4e-efafe2ba5477,Rebecca Harris,woodjohn@example.com,ride_payment,161.74,USD,Cash,,SUCCESS,2026-07-25T14:17:41.524559+00:00
b076a1ee-a47d-43ef-a1bd-45929a8390aa,ad995fe7-5d92-4a72-903a-6400ceca9e0d,Jennifer Knox,fmontgomery@example.org,ride_payment,171.21,USD,Wallet,,SUCCESS,2026-07-25T14:39:16.400009+00:00
49540b76-3556-4855-ba8a-d39be5d8a838,4f7b2a89-ec2f-4c0a-af98-a4735e54d512,Victoria Rice,tammy25@example.com,cancellation_fee,-163.3,USD,Cash,,FAILED,2026-07-25T16:22:42.301466+00:00
1c4eb380-bbd3-44ce-8f46-9932a7b4a61d,175e90e3-c154-4cc2-8f20-1c7ebbe885f1,Steven Adams,shuynh@example.com,cancellation_fee,-67.57,USD,Cash,,FAILED,2026-07-25T16:51:50.055106+00:00
2d58717a-739d-41f6-b2a2-23d697bdc390,6103dfab-3c51-40b3-aa05-85bfabd5ba04,Scott Chavez,williamlowery@example.com,tip,61.02,USD,Wallet,,SUCCESS,2026-07-25T18:25:52.856008+00:00
00da2e87-edb5-44ee-b6c5-84e7a3eae2e7,4dee59cf-2b66-4a9e-9907-f8fb7e65ba22,Jeffery Carroll,moorebarbara@example.net,refund,-118.51,USD,Card,Amex,SUCCESS,2026-07-25T21:24:03.982292+00:00
9583715c-cb51-4123-963e-73aebecff164,b1410d99-a118-42d8-9f2c-13449ef2b018,Jason Johnson,wluna@example.net,tip,18.61,USD,Wallet,,SUCCESS,2026-07-25T23:11:00.728794+00:00
4936fdd0-e1a4-4d87-92fc-26d941ea2e84,25b83202-6718-4a5d-8a09-68cbb470b27d,Wendy Mcdaniel,michaela99@example.com,tip,172.64,USD,Card,Mastercard,SUCCESS,2026-07-26T02:44:25.027137+00:00
806d97ad-9f28-4946-ac1a-921317be2763,db61d52f-0d04-4023-8974-5366241a90c2,Bradley Gonzalez,westamanda@example.com,cancellation_fee,-9.51,USD,Cash,,SUCCESS,2026-07-26T02:57:12.507773+00:00
04cf16d9-f4a2-434b-98fc-e07be8f85e5f,7e55666d-6b0c-45de-afc8-6ee86a7b479b,Courtney Ryan,philip71@example.net,tip,168.86,USD,Cash,,SUCCESS,2026-07-26T06:11:03.101534+00:00
b94f657d-f2f5-4c19-8260-0304a2a81483,29078e76-7b12-4207-a01f-7b1f12a8b7aa,Robert Mueller,douglasdavis@example.net,ride_payment,113.93,USD,Cash,,PENDING,2026-07-26T06:44:12.337605+00:00
a94a8e78-31b7-4dc4-8333-2478e107fdb2,3a1a24b3-fee5-43c5-8195-8a9f55b9d660,Raven Woods,johnsdaniel@example.net,tip,147.31,USD,Card,Discover,SUCCESS,2026-07-26T07:21:16.902257+00:00
bb1e70ec-ffab-4524-889d-fb7d4d9424ae,e07d07d9-142c-4bbe-b9c5-45f8234d1304,Kathleen Cabrera,frederick55@example.net,tip,143.25,USD,Card,Discover,SUCCESS,2026-07-26T07:21:47.620557+00:00
551a0154-0fb5-4f92-967e-0de91de685f3,54da71df-2075-4b3e-be0f-66735ee20df6,Dakota Whitaker,djones@example.org,cancellation_fee,-43.25,USD,Cash,,SUCCESS,2026-07-26T10:05:36.708183+00:00
ab961068-956b-4714-938a-a9d660b4022e,f5deaa17-d927-4907-b54e-124c7d8d9b31,Megan Powell,uhaynes@example.com,ride_payment,146.39,USD,Card,Discover,SUCCESS,2026-07-26T11:11:23.490861+00:00
a61ac62c-a3a9-4a1f-a5b3-e6329db02e3d,1d74c93a-2143-4319-9643-2ff606c2e548,John Taylor,christopher44@example.org,cancellation_fee,-42.83,USD,Wallet,,SUCCESS,2026-07-26T11:31:40.012755+00:00
1757528a-f2dc-407d-8ca9-afedb9d0b85c,58ac8e2e-b9fe-40b7-bdf6-22ddc6de675d,Lisa Robles,ywatson@example.com,tip,14.82,USD,Card,Discover,SUCCESS,2026-07-26T11:43:29.510956+00:00
71e23bf7-902d-4c39-a97b-dc5e169c7d76,2b901c07-ac56-4452-9778-7e1913a52126,Emily Barker,ftownsend@example.org,refund,-16.92,USD,Cash,,SUCCESS,2026-07-26T14:10:44.961224+00:00
015c70e0-a2f1-47a6-8bd1-ee2483373afc,17b04437-8224-4d16-8a40-d087fa1eb760,Kathryn Pope,joseph41@example.org,tip,37.84,USD,Card,Mastercard,SUCCESS,2026-07-26T14:21:49.100502+00:00
e2ecf738-7a61-462c-bc7c-2eb3cd80ffcc,737e109b-2c44-4d84-96dc-1614b73e73f5,Nicholas Chavez,kayla55@example.net,cancellation_fee,-129.07,USD,Card,Mastercard,SUCCESS,2026-07-26T15:45:03.605111+00:00
a37a3d37-b75f-4da5-be5f-71203e540dfe,3923a24e-f1d9-4052-b51c-e86e06778907,Katie Miller,jessica46@example.com,refund,-36.74,USD,Wallet,,SUCCESS,2026-07-26T17:19:20.487615+00:00
a965957c-8c23-4d2a-830f-d61fd5f3b274,32b7ccf8-91d4-4757-aff3-9212452c0421,Angela Serrano,grahamstephanie@example.net,tip,169.62,USD,Card,Mastercard,SUCCESS,2026-07-26T18:23:05.999894+00:00
fd2fff3c-b429-4d0d-8752-b9fb826a147e,d029ee5e-85fd-4371-ad79-5fe83c22800b,Donna Rodriguez,zchase@example.org,ride_payment,75.52,USD,Cash,,SUCCESS,2026-07-26T20:21:59.923668+00:00
10e8e567-927d-488d-a657-f9353d7ee80c,36ddb3cf-6b58-451b-b960-af62bd3dbce9,Pamela Baker,abigailmyers@example.com,refund,-21.54,USD,Cash,,SUCCESS,2026-07-26T23:00:14.498255+00:00
f7c6cf1e-a2bb-413b-a3ff-960db75a26eb,a5c3af2f-57ab-4e87-9532-1820dd4d6fee,Shannon Scott,spencerfrench@example.org,cancellation_fee,-120.14,USD,Wallet,,SUCCESS,2026-07-26T23:45:13.894310+00:00
90303fd3-6636-4945-b2b4-d719f5cce5fe,fec69b0e-7e19-450c-b033-ed64f386ac5c,Miss Katie Moon,michaeljohnson@example.org,refund,-49.0,USD,Cash,,SUCCESS,2026-07-27T00:15:35.104260+00:00
65cd48a8-0175-4691-a5be-1a582e4681c4,306d4ff3-986a-422d-8d9e-08c48f269b84,Patricia Henderson,anthonypatton@example.org,cancellation_fee,-127.56,USD,Card,Visa,SUCCESS,2026-07-27T00:20:43.981075+00:00
5c8a19e3-bfa1-4cca-aefd-d355aa4990b9,84716832-167d-470b-8eb4-2fce766300e9,Robert Glass,wmacias@example.org,ride_payment,10.62,USD,Cash,,SUCCESS,2026-07-27T00:30:04.540508+00:00
88341d44-67c9-473c-8a0c-5828d8f9594c,20e4ed75-7b66-44f6-91b5-e5241bd9837c,Steven Lee,foleyantonio@example.com,cancellation_fee,-144.43,USD,Wallet,,SUCCESS,2026-07-27T00:48:04.432188+00:00
5ada4951-3fd9-426b-bbf4-6e8ae818e06c,2f8eab99-3d60-4847-80ea-9b155855cca2,Laurie Kelly,rodneysolomon@example.com,cancellation_fee,-88.43,USD,Card,Visa,SUCCESS,2026-07-27T01:59:54.362377+00:00
1591edb3-9fe5-4df5-85b2-8105728b0743,087bffb3-8143-4777-ba5f-5f6b2aadc5be,Jill Watts,nhurley@example.org,cancellation_fee,-91.06,USD,Wallet,,SUCCESS,2026-07-27T03:03:00.080523+00:00
6a0c6387-66e7-4819-bec2-bd42ee5f6dac,c0093774-1a92-445f-bdb9-83c3054ca8a1,Gregory Hamilton,stevensmichael@example.com,refund,-140.37,USD,Cash,,SUCCESS,2026-07-27T04:48:58.422883+00:00
0acd02ac-aa4d-4724-8c29-55748992185e,8308bfa0-3a82-4efe-b6c5-6487b5639f11,Amy Norton,jamesanderson@example.net,ride_payment,164.5,USD,Wallet,,PENDING,2026-07-27T07:11:00.246081+00:00
5b101bde-c8cb-43f6-939f-0011cf160747,125cdd8f-3b03-4d3c-9703-4305b0925ebc,Ana Orr,jonathanmcconnell@example.com,cancellation_fee,-17.85,USD,Wallet,,SUCCESS,2026-07-27T07:28:41.852038+00:00
231d8821-4077-4f01-a09f-699ac4384901,8a53777a-e4ce-4b0f-a1d9-4e2972fc3af3,Mark Price,turnerjoseph@example.com,tip,35.83,USD,Wallet,,SUCCESS,2026-07-27T08:11:12.362699+00:00
9d0f2453-c352-4f66-bbaa-4ccc9f34af15,14726e9e-a002-49fe-90f9-a7eb20e57721,Michael Lopez,vhuang@example.net,cancellation_fee,-160.63,USD,Cash,,SUCCESS,2026-07-27T10:14:39.748427+00:00
4248afeb-31b9-4b40-a73c-9b96f8d1946f,e9c089bf-3091-4e06-80a2-90079da3c03f,Joseph Simpson,alexispollard@example.net,cancellation_fee,-37.34,USD,Card,Amex,REFUNDED,2026-07-27T10:27:20.328386+00:00
ea802989-4d43-491a-99cd-00780823d47b,098d576f-473f-4cb3-a304-5d8893fa71ba,Dawn Reed,sdurham@example.net,refund,-179.94,USD,Wallet,,SUCCESS,2026-07-27T10:28:53.707967+00:00
5cf2c821-44dc-44b6-bd4c-02641993d92e,f17bf1a5-d3cd-4b1e-b456-5ed62ccffa42,Wendy Bell,rebecca01@example.org,refund,-110.14,USD,Card,Mastercard,SUCCESS,2026-07-27T14:05:43.483156+00:00
2ec10d5f-e540-47b0-b2f6-545aca3a1f07,54e5dc2f-45e0-4454-a8a8-2ebd03b3be21,Faith Roberts,shelley26@example.com,cancellation_fee,-5.03,USD,Wallet,,SUCCESS,2026-07-27T15:18:27.990309+00:00
02c389bc-d3d5-440f-b2e1-9ce89bc5e9fb,703dde93-fa6e-49fc-b8e9-65ccb956c18d,Hannah Lawrence,patrickgraham@example.net,cancellation_fee,-38.83,USD,Cash,,SUCCESS,2026-07-27T17:11:34.510380+00:00
ab22f549-2af3-404f-8a94-42b7cf47ee27,230847cb-b151-478f-b035-941ad2355dec,Regina Powell,jessica58@example.net,refund,-41.4,USD,Cash,,SUCCESS,2026-07-27T22:38:40.731591+00:00
3f115035-b9fb-44db-a5ed-32ea6fd32f08,3bfc0499-e39c-46a8-9e68-accf6a8b0891,Amy Bray,taylorkristina@example.net,ride_payment,178.73,USD,Cash,,SUCCESS,2026-07-27T22:40:39.137942+00:00
d4ccfdfb-a4eb-4419-a18e-88fd3ac4f5b2,691992e9-d5b4-46fd-ada9-798ccf3aa34a,Anita Hall,plee@example.net,tip,150.93,USD,Cash,,SUCCESS,2026-07-28T01:05:56.470611+00:00
f1f97a4a-303f-4712-83be-1a14a9409fad,e7e099bd-6735-440f-8352-6f5ff143ecc5,Juan Moore,bklein@example.net,tip,47.11,USD,Wallet,,SUCCESS,2026-07-28T01:35:08.344475+00:00
c9ce3a3f-bbcd-439f-85bf-6773abbf4453,ee37bbf2-9782-4d59-a2bc-53ac1899d805,Katherine Wyatt,willie21@example.com,cancellation_fee,-8.6,USD,Card,Visa,SUCCESS,2026-07-28T01:42:15.388562+00:00
74ba38a6-f2b1-4319-920f-22e7d0e7c8c0,6a41ff0e-55cf-48a0-b9df-488cdf5dfdb3,Tanya Torres,iwilliams@example.com,ride_payment,11.17,USD,Wallet,,FAILED,2026-07-28T02:33:45.911221+00:00
424d8f75-bc0a-409d-a6b2-51d573ec8924,62610041-1019-4fb3-be70-e23c3dcbd240,David Mendez,jacob40@example.net,ride_payment,6.43,USD,Card,Amex,PENDING,2026-07-28T02:52:02.157559+00:00
bed75d2b-5fa8-481e-92d9-90d21aa42ee9,d1a8138a-91cd-4d8a-af38-a43072b97449,Troy Watts,david64@example.com,cancellation_fee,-38.9,USD,Wallet,,SUCCESS,2026-07-28T03:14:58.674421+00:00
0b6bfcdd-fe79-4083-b39c-632a105f2ef2,15aae89e-0305-46ff-8ce7-103032c1b807,Luis Townsend,zgill@example.net,refund,-4.27,USD,Card,Mastercard,SUCCESS,2026-07-28T03:20:41.193312+00:00
259de878-3d4c-4438-9e79-af61d1ebbda2,f6fc8a28-967b-4511-b5eb-8753e7e8aa5e,Brittney Scott,aoliver@example.com,refund,-66.41,USD,Cash,,SUCCESS,2026-07-28T04:57:05.951836+00:00
10be4775-c965-4cbb-b6e9-10742c029ab9,6732b429-b0d8-472e-8db4-8950dfc823c5,Wendy James,parkerchristopher@example.net,refund,-109.51,USD,Wallet,,SUCCESS,2026-07-28T05:34:41.802097+00:00
be9df67a-e8df-4719-899b-7c643ef823ff,31030cfa-9b17-4f5e-b3e9-57d26510cbba,Steven Hunt,kristiburnett@example.org,ride_payment,179.44,USD,Wallet,,SUCCESS,2026-07-28T06:33:14.128957+00:00
e9dc9181-bda3-431a-908c-804ce26a0257,434b77d2-2569-4ed5-a402-d1383c554a87,Amanda Dillon,brooksbrian@example.net,refund,-61.68,USD,Cash,,SUCCESS,2026-07-28T09:31:43.772936+00:00
acc1f241-92f0-424c-9a9a-3699cc3c5d5c,ea526f56-660e-402a-b449-1e968d3eec0d,Amy Barnes,ruizbrandon@example.com,refund,-108.36,USD,Cash,,SUCCESS,2026-07-28T09:57:50.635871+00:00
bac6aa2d-425a-4701-9490-4f87d07d4dc6,1b227fd2-b896-41fd-8fd9-4f5117d9444b,Mr. Steven Pena MD,garciadennis@example.org,tip,157.54,USD,Card,Discover,SUCCESS,2026-07-28T09:58:54.276528+00:00
16a3d9ab-2b80-48f7-8d17-5e20ba7c8889,b2b0dbb5-6fef-4bb6-a26d-1c8a06ebdb28,Johnathan Johnson,laramichael@example.net,cancellation_fee,-100.03,USD,Wallet,,SUCCESS,2026-07-28T10:25:22.618523+00:00
46ff72f4-249e-482d-a961-c383dee183ad,367f11c6-3e68-4ea8-97d6-8b670442e3d6,Edward Dominguez,kimberly45@example.net,tip,47.24,USD,Card,Visa,SUCCESS,2026-07-28T11:01:45.229503+00:00
5c2ba9d9-a232-4b0a-8498-87be1af324c9,879271f9-b758-4f80-8e61-66fc8d108707,Sheila Jackson,zbrown@example.com,cancellation_fee,-149.59,USD,Cash,,FAILED,2026-07-28T11:28:54.533317+00:00
98c05f1f-402b-48a6-b837-ddb55c175cc1,d59bba28-5b11-4fd1-9194-250ebe5a0c82,Dennis Hendricks,thomaserin@example.com,tip,35.15,USD,Cash,,SUCCESS,2026-07-28T12:10:11.791761+00:00
438b2796-6d79-43f9-bbbc-dd9ab8f9eed3,c2ad8901-798c-4fe1-b6e7-c356a98a1d01,Suzanne Cantu MD,lynchlauren@example.org,cancellation_fee,-108.71,USD,Cash,,SUCCESS,2026-07-28T12:31:28.692753+00:00
